Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,totalsc,gender,age,source,country
4,4,4,4,4,4,4,4,4,4,40,1,19,3,CH
4,4,3,4,3,4,4,3,3,4,36,1,20,3,CH
4,3,4,3,4,3,3,4,3,3,34,1,19,3,CH
1,1,4,1,4,1,1,4,4,4,25,1,45,3,CH
3,3,3,3,3,3,2,3,2,2,27,1,18,3,CH
3,3,3,2,3,4,3,2,2,2,27,1,19,3,CH
3,4,2,4,4,4,4,3,3,3,34,2,17,3,CH
3,3,3,2,3,3,3,2,2,4,28,1,17,3,CH
4,4,3,4,4,3,3,1,3,2,31,1,19,3,CH
3,4,2,3,2,3,4,3,4,4,32,2,17,3,CH
3,3,4,4,4,3,4,2,4,3,34,2,17,3,CH
3,4,3,2,2,3,2,1,2,2,24,1,22,3,CH
3,3,1,2,3,2,3,2,2,3,24,2,18,3,CH
4,4,4,4,4,4,4,3,4,4,39,1,19,3,CH
3,3,2,3,3,3,2,3,2,3,27,2,20,3,CH
3,3,4,3,4,4,3,3,1,3,31,2,18,3,CH
3,3,4,2,4,3,3,3,4,3,32,2,19,3,CH
4,3,4,4,3,2,3,3,4,4,34,1,18,3,CH
3,3,4,3,3,3,4,2,4,4,33,2,19,3,CH
3,3,4,4,3,3,3,4,2,2,31,2,24,3,CH
3,4,3,4,3,4,3,1,3,2,30,2,18,3,CH
4,4,4,4,4,4,3,1,4,3,35,1,20,3,CH
3,4,4,4,4,3,3,4,3,2,34,2,17,3,CH
4,4,4,3,4,2,2,3,4,4,34,1,18,3,CH
3,2,2,3,2,2,2,2,2,2,22,2,22,3,US
4,3,3,3,3,3,3,3,4,4,33,2,19,3,CH
2,4,4,3,4,4,3,2,3,3,32,2,19,3,CH
4,4,4,3,4,3,4,3,2,4,35,2,18,1,AU
4,4,4,4,4,4,4,4,4,4,40,1,18,1,AU
4,4,4,4,3,2,2,3,4,4,34,1,18,3,CH
4,4,4,4,4,4,4,4,4,4,40,2,54,1,US
4,4,4,1,4,4,4,4,4,4,37,1,21,3,CH
3,3,3,3,3,2,2,2,2,2,25,1,42,1,GB
2,3,3,3,2,2,2,3,2,2,24,2,30,3,PL
4,3,4,3,3,4,3,2,3,4,33,1,24,3,US
3,3,1,2,2,2,1,1,2,1,18,1,43,1,NL
2,3,3,3,2,3,3,2,3,3,27,2,25,2,AU
3,2,2,2,2,2,1,1,1,2,18,2,21,3,US
3,3,2,2,4,3,3,3,2,2,27,1,27,2,DE
2,3,3,4,2,1,1,1,1,1,19,1,35,1,US
3,3,3,3,3,3,3,2,3,4,30,1,33,1,SE
3,3,4,3,3,3,3,2,2,4,30,2,34,1,DE
4,4,3,3,4,3,3,2,3,2,31,2,64,1,GB
2,2,1,2,1,2,2,2,1,1,16,2,23,1,JO
4,4,3,4,4,4,3,3,3,4,36,2,33,1,IS
3,3,2,3,2,2,2,2,2,1,22,2,18,1,GB
3,3,4,4,3,3,3,3,4,3,33,1,25,1,US
3,3,1,2,2,2,1,2,2,2,20,2,21,1,AU
4,3,1,3,2,1,1,1,2,1,19,2,17,1,US
3,4,3,4,1,1,4,4,2,3,29,2,17,1,US
4,4,4,4,4,4,4,4,4,4,40,2,22,3,US
4,4,3,4,3,3,3,2,4,4,34,2,17,1,US
1,3,3,1,1,3,2,2,4,2,22,2,14,2,US
4,3,4,4,3,3,3,3,3,3,33,1,15,2,US
3,3,3,3,3,2,2,2,2,2,25,2,18,1,US
3,3,4,4,3,3,2,2,2,3,29,1,19,3,CH
3,3,3,3,2,1,1,1,2,1,20,2,44,1,AU
4,4,4,4,4,4,4,4,3,4,39,2,59,1,US
1,1,1,1,1,1,1,1,1,1,10,2,14,2,US
3,3,3,3,3,2,2,2,1,1,23,2,34,1,GB
4,4,3,4,2,2,1,2,2,1,25,2,25,1,AM
3,3,2,2,2,2,2,2,2,2,22,2,15,1,SG
2,3,2,2,2,2,2,2,2,1,20,2,17,1,US
2,2,1,3,3,1,1,3,1,2,19,2,17,1,MY
3,3,2,2,2,2,3,3,1,1,22,2,16,3,MY
3,3,2,3,3,2,2,2,2,3,25,2,40,1,US
4,4,4,4,4,4,4,4,4,4,40,1,15,1,FI
3,3,2,2,4,2,2,2,2,2,24,1,23,3,US
4,4,3,3,4,3,3,2,1,2,29,2,50,3,US
3,3,1,3,2,1,1,2,1,1,18,2,41,1,US
3,3,4,3,3,2,3,3,2,2,28,2,56,3,US
4,4,2,4,1,3,3,3,4,4,32,2,28,1,US
2,3,2,2,2,2,1,2,2,2,20,2,25,1,AU
4,4,4,3,3,4,3,3,3,3,34,1,21,1,GB
3,3,3,3,3,3,3,2,2,3,28,2,26,1,GB
3,3,4,3,4,3,3,3,3,3,32,2,50,1,ZA
3,3,2,2,2,2,2,2,1,1,20,2,14,3,AU
4,4,4,4,3,4,4,4,2,4,37,1,17,1,US
2,3,3,3,2,2,2,2,2,2,23,1,19,1,US
4,3,3,3,3,3,3,2,3,3,30,1,37,3,US
3,3,3,3,2,3,2,2,3,2,26,1,31,3,GB
3,3,2,2,2,2,2,1,1,1,19,1,39,1,US
1,4,2,4,2,2,3,2,3,3,26,1,24,1,GB
3,3,1,2,2,2,2,1,1,2,19,1,47,1,ZA
3,3,2,3,2,3,2,2,2,3,25,1,53,1,US
3,3,2,2,2,2,2,2,2,2,22,2,46,1,ZA
2,4,2,3,3,2,2,1,3,3,25,1,29,1,FI
4,4,3,4,3,3,2,3,3,2,31,1,17,1,US
3,3,4,2,3,2,3,1,2,2,25,2,24,1,GE
3,3,3,3,3,1,2,2,2,3,25,2,29,1,US
4,4,4,4,4,3,3,3,2,3,34,2,20,3,US
4,4,3,4,2,2,3,2,2,2,28,2,41,1,AU
3,3,3,3,3,3,3,2,2,3,28,2,20,1,US
4,4,3,4,4,1,2,2,4,2,30,2,15,1,US
2,3,2,3,3,3,3,1,1,2,23,2,20,1,PT
2,2,3,3,3,1,1,2,2,2,21,2,20,1,BR
4,3,3,3,3,2,2,4,3,4,31,1,45,3,GB
3,3,4,3,4,3,3,3,4,4,34,2,20,3,US
3,3,3,3,3,3,3,3,3,3,30,2,20,1,GB
4,4,4,3,4,4,4,2,3,4,36,2,31,1,ES
4,4,3,4,3,3,2,2,3,4,32,1,22,1,DZ
2,3,2,3,2,2,2,1,2,2,21,1,45,1,CA
3,2,2,2,2,3,2,2,2,2,22,1,20,1,GB
3,3,3,3,3,3,3,2,3,3,29,2,53,1,US
3,3,3,2,2,2,3,1,2,2,23,2,21,1,LU
1,1,1,3,1,1,1,1,1,1,12,1,16,1,SA
3,4,3,1,4,4,3,4,4,4,34,2,14,1,NL
1,1,1,1,1,1,1,1,1,1,10,2,38,1,US
2,3,1,2,1,1,1,1,1,1,14,2,19,1,CA
2,2,3,2,2,1,2,1,2,2,19,2,16,1,US
3,3,3,3,3,3,3,3,2,3,29,2,23,3,US
2,1,1,1,2,1,2,3,2,2,17,2,16,1,GB
3,3,3,4,4,2,3,2,3,4,31,2,23,1,US
3,3,3,4,3,4,3,3,4,4,34,2,52,3,US
4,4,2,3,3,2,2,2,2,2,26,1,22,1,AU
4,4,3,4,3,4,3,4,3,4,36,1,21,1,US
3,3,2,3,2,2,2,3,2,1,23,2,16,1,US
3,3,3,2,2,2,3,2,2,2,24,2,16,1,GB
3,3,3,3,3,2,2,2,2,2,25,2,32,1,US
2,2,3,2,2,2,2,1,2,2,20,1,15,1,US
2,2,4,1,2,2,1,2,3,4,23,2,15,1,FR
1,1,1,1,1,1,1,1,1,1,10,1,50,2,US
3,3,2,3,2,3,3,2,2,2,25,1,15,1,US
1,3,2,2,2,2,2,3,2,2,21,2,23,2,GB
2,2,2,2,1,2,1,2,1,1,16,2,18,1,GB
2,2,2,1,2,2,1,1,2,2,17,2,16,1,US
3,4,2,3,2,3,2,3,1,3,26,2,17,1,US
3,3,4,4,4,4,3,4,3,4,36,2,21,1,US
3,3,2,4,2,3,3,2,2,2,26,2,18,1,CA
3,3,3,3,2,3,3,2,3,3,28,2,23,1,IN
3,3,3,3,3,2,2,3,2,2,26,2,23,1,AU
3,2,1,1,2,3,3,3,2,2,22,2,23,1,US
2,3,1,2,2,1,1,2,1,2,17,2,16,1,US
2,3,2,3,3,2,2,2,2,2,23,3,16,1,US
1,2,3,3,2,2,2,2,3,4,24,1,13,1,HK
4,4,4,4,4,3,3,4,4,4,38,1,36,1,CA
3,3,3,4,3,2,2,2,3,2,27,1,28,3,US
4,4,3,3,3,3,2,2,3,2,29,2,35,1,US
3,4,3,3,3,3,3,3,2,2,29,1,17,1,CA
3,3,1,3,2,2,2,1,1,1,19,2,21,3,FR
3,3,2,3,2,2,2,2,3,4,26,2,52,2,GB
3,3,3,3,3,2,2,2,2,1,24,1,25,1,CA
4,3,3,3,1,2,1,2,1,3,23,1,19,1,US
4,4,4,4,1,4,4,1,3,3,32,1,34,3,KR
3,4,3,3,2,4,3,2,2,3,29,1,12,3,HK
3,3,3,3,4,3,3,3,4,4,33,1,23,1,US
1,2,4,2,3,2,2,4,4,4,28,2,23,1,ZA
2,2,1,1,1,1,1,4,1,1,15,1,33,1,GB
3,3,3,3,3,3,3,1,2,2,26,1,23,1,GB
1,2,2,3,2,2,2,1,1,1,17,1,23,1,US
3,4,2,4,3,1,3,1,2,2,25,1,36,3,ES
4,4,3,3,3,3,3,2,3,2,30,2,16,3,MY
4,3,3,4,2,3,3,3,2,2,29,2,46,1,SK
2,3,1,2,1,1,1,2,1,1,15,1,22,1,GB
2,2,2,3,2,1,2,1,2,2,19,2,19,1,NL
4,4,3,3,3,3,3,3,3,4,33,2,40,1,US
4,4,3,4,1,2,2,2,3,3,28,1,25,3,GB
3,3,2,3,3,1,2,1,1,1,20,1,51,1,US
2,3,3,2,2,2,1,1,1,1,18,2,46,3,AU
3,3,2,3,2,3,3,2,2,2,25,2,17,1,US
2,2,3,2,3,2,2,2,2,2,22,2,21,1,AE
3,3,2,3,2,2,2,2,2,2,23,2,15,1,CA
3,3,3,2,3,2,2,2,3,3,26,1,16,1,US
3,3,3,3,2,2,3,2,2,2,25,2,28,3,GB
3,3,2,3,4,3,3,4,1,3,29,2,32,3,US
4,4,3,4,4,4,3,2,3,3,34,2,22,3,US
4,4,4,4,4,4,4,4,3,3,38,1,18,1,SG
4,4,4,3,4,3,3,4,4,3,36,1,21,3,US
4,4,3,3,4,3,3,3,2,4,33,2,53,1,US
4,4,4,4,4,4,4,4,4,4,40,1,19,1,PH
3,3,3,3,2,3,3,2,2,2,26,2,15,1,US
3,3,3,3,3,3,3,2,2,2,27,2,33,1,GB
3,3,3,3,4,2,3,1,3,3,28,2,34,1,US
3,3,3,2,3,3,3,2,2,3,27,2,22,1,US
3,3,2,2,2,2,3,2,2,2,23,2,34,1,US
3,3,2,2,2,3,2,1,1,2,21,2,22,1,US
2,3,1,2,2,2,2,1,2,2,19,2,30,2,US
3,3,3,3,4,3,3,3,3,2,30,2,17,1,US
4,4,4,4,4,3,3,3,3,3,35,1,43,3,US
3,3,3,3,3,3,3,2,2,2,27,2,66,1,US
3,3,3,3,3,2,1,2,2,3,25,2,31,3,US
2,3,3,3,3,2,2,2,2,3,25,2,53,1,US
4,4,4,4,4,3,3,3,3,4,36,2,23,3,US
2,2,2,1,2,2,2,3,1,1,18,2,18,3,US
3,3,3,3,3,3,2,2,4,1,27,2,55,3,CA
4,4,4,3,3,4,4,3,4,4,37,1,21,3,US
4,4,3,3,3,3,3,3,4,4,34,1,19,1,US
1,1,1,2,2,1,1,1,1,2,13,1,22,1,ZA
4,4,3,3,3,3,4,2,2,2,30,2,18,1,US
2,2,2,2,2,1,1,2,4,4,22,2,54,2,GB
4,3,3,3,2,2,2,3,2,3,27,2,19,1,US
2,3,2,2,2,2,2,1,1,1,18,2,16,1,US
3,2,2,3,2,1,2,3,3,2,23,1,28,1,US
3,3,2,2,3,3,3,2,2,4,27,1,26,1,US
3,3,3,4,3,3,3,3,2,2,29,2,25,1,GB
1,3,1,1,1,1,1,4,1,1,15,2,40,3,GB
4,3,3,3,3,2,2,1,2,3,26,2,46,1,US
4,4,4,4,4,3,4,4,3,4,38,2,14,1,US
3,2,2,2,3,2,3,1,3,3,24,2,18,1,US
2,2,1,3,1,1,2,1,2,2,17,2,15,1,US
4,4,4,3,4,3,3,3,4,4,36,2,21,2,US
3,3,3,3,3,3,3,2,2,2,27,2,30,1,HU
3,4,3,3,4,4,3,3,3,3,33,2,36,1,CA
3,4,3,3,3,3,4,2,2,2,29,2,15,1,US
4,4,4,3,4,4,4,1,2,2,32,2,17,1,US
3,2,3,3,2,2,2,2,3,2,24,2,13,1,US
4,4,4,3,4,3,3,3,4,3,35,2,29,1,US
4,4,4,4,4,3,3,2,3,3,34,2,23,1,US
4,3,2,3,2,3,3,3,2,3,28,1,58,3,US
2,3,1,3,2,2,2,3,1,1,20,2,20,1,AU
2,1,2,2,3,2,1,1,1,2,17,2,16,1,US
2,3,3,3,3,2,2,2,1,1,22,2,18,1,US
2,2,2,2,3,2,2,2,2,2,21,0,66,1,NZ
3,3,1,3,2,1,2,2,2,1,20,2,20,1,AU
4,3,4,4,3,4,3,4,4,4,37,1,18,2,SG
4,4,4,4,4,4,4,4,4,4,40,2,26,3,US
2,2,2,3,3,2,2,2,2,1,21,2,19,1,US
4,4,2,3,4,2,2,2,3,4,30,2,20,1,CO
4,4,4,4,4,3,3,3,3,3,35,2,28,3,US
1,2,2,2,1,1,1,3,1,1,15,2,15,1,AU
4,4,4,4,4,4,4,2,3,3,36,2,18,1,US
4,4,3,4,4,3,3,2,3,3,33,2,41,1,AU
2,2,3,3,2,2,2,2,2,2,22,2,20,1,AU
3,3,2,3,3,3,2,2,2,2,25,2,17,1,US
2,4,3,2,2,2,4,4,2,2,27,2,18,1,US
4,3,4,3,4,3,2,2,2,3,30,2,31,1,US
3,3,3,3,3,2,2,2,2,2,25,2,31,3,US
3,3,3,3,3,3,3,3,2,2,28,2,51,1,ZA
3,3,2,3,2,2,2,2,3,4,26,2,50,1,CA
4,4,4,4,3,3,3,3,2,4,34,1,19,1,US
3,3,3,3,4,4,3,3,4,4,34,1,19,1,CA
3,3,3,3,3,3,3,2,2,3,28,2,39,1,ES
1,3,4,1,1,1,1,1,1,1,15,2,31,1,US
4,4,3,4,3,4,4,4,3,4,37,2,22,1,US
3,3,2,3,2,2,2,3,3,2,25,2,51,3,US
3,3,3,3,3,2,2,1,1,1,22,2,52,3,SA
4,4,4,4,3,3,4,4,3,3,36,2,22,1,SI
3,1,1,1,1,1,1,2,2,2,15,1,40,3,GB
3,4,2,3,2,2,3,2,1,1,23,1,55,1,GB
4,4,4,4,4,3,4,4,4,2,37,2,46,3,JM
3,3,3,3,3,3,3,3,2,3,29,1,90,1,NL
2,3,3,4,3,3,3,3,3,3,30,2,59,1,US
4,4,4,4,3,3,3,2,4,3,34,1,20,1,RU
4,4,3,3,2,4,2,3,2,2,29,1,25,1,NG
4,4,4,4,4,4,4,4,4,4,40,2,35,1,GB
4,3,3,3,3,3,3,3,4,4,33,2,22,3,US
3,3,3,3,3,2,1,2,2,2,24,1,37,1,GB
3,3,3,3,3,3,3,3,3,3,30,2,21,1,PH
3,4,3,3,3,4,3,1,2,3,29,2,22,3,GH
2,3,2,2,2,1,2,2,1,1,18,1,18,1,US
3,3,4,3,4,3,2,2,4,4,32,2,38,1,US
3,3,2,2,4,3,2,3,1,2,25,2,18,3,GB
3,3,1,2,3,2,2,2,2,2,22,2,16,1,US
3,3,3,2,4,3,3,3,2,4,30,2,25,1,SG
2,3,2,2,2,2,2,3,2,2,22,1,19,1,US
2,2,1,1,1,2,1,2,1,1,14,2,14,1,GB
4,4,4,3,3,4,3,4,3,4,36,1,21,3,US
3,3,2,2,2,2,2,2,1,1,20,2,31,3,US
2,3,2,3,2,2,2,1,2,2,21,2,16,1,US
4,4,4,3,4,3,3,3,3,4,35,2,35,1,GB
4,4,4,4,4,3,4,3,3,4,37,2,40,1,US
3,3,3,2,3,2,3,1,2,2,24,2,21,1,US
4,4,4,3,3,3,3,3,2,2,31,2,21,3,US
3,3,2,2,3,2,2,2,2,1,22,2,15,1,US
3,2,2,2,3,3,3,3,2,2,25,2,14,3,US
4,4,2,3,4,2,2,2,2,3,28,2,58,1,US
4,4,3,3,3,3,2,3,2,2,29,2,38,1,CA
3,4,4,3,4,3,3,3,4,4,35,2,20,1,US
2,3,2,1,3,1,1,2,1,1,17,2,39,3,US
3,4,4,3,3,3,3,4,4,4,35,2,38,1,US
2,2,2,3,3,1,1,1,2,2,19,2,39,3,US
3,3,2,3,2,2,2,1,1,1,20,2,49,1,US
4,4,3,3,3,3,3,2,2,2,29,2,17,1,US
3,3,3,3,3,3,3,2,2,3,28,2,22,1,US
4,4,4,3,3,4,3,3,3,4,35,1,35,1,CA
3,3,2,2,3,3,2,3,2,2,25,2,60,3,US
4,4,3,4,3,4,3,1,2,2,30,2,61,3,US
4,4,4,4,3,4,3,3,3,2,34,2,19,3,US
3,4,3,3,3,3,2,1,2,2,26,2,23,3,US
3,3,2,3,3,2,2,2,1,1,22,1,26,2,NZ
4,4,4,4,4,3,3,3,4,4,37,2,21,3,US
4,4,1,4,2,2,1,1,1,1,21,2,35,1,US
4,4,3,3,2,2,2,2,2,3,27,1,49,3,US
3,4,4,3,4,3,3,3,3,4,34,1,20,3,US
3,2,2,3,2,2,2,1,2,2,21,2,18,1,CL
3,3,3,3,2,2,2,2,2,3,25,1,49,3,US
4,4,4,4,4,4,4,4,4,2,38,2,29,3,IL
4,4,4,3,4,4,3,4,3,4,37,2,25,3,JO
4,4,4,4,4,4,4,3,4,4,39,2,29,1,US
2,3,3,2,3,3,2,2,2,1,23,2,48,2,GB
4,4,1,3,4,3,3,3,4,4,33,1,15,1,US
4,4,4,4,4,3,3,3,3,4,36,1,35,1,CA
2,3,3,1,3,2,1,2,1,1,19,2,19,1,GB
3,3,2,2,2,2,2,1,2,2,21,2,14,3,GB
1,1,1,1,1,1,1,1,1,1,10,2,15,2,GB
1,1,1,1,1,1,1,1,1,1,10,2,24,1,US
4,4,4,4,4,4,4,4,3,4,39,2,41,3,US
2,3,1,2,1,2,1,1,1,1,15,2,47,3,US
4,3,4,3,4,3,4,3,3,4,35,1,60,1,AU
3,3,3,3,2,1,1,2,2,2,22,1,15,1,AT
3,4,3,3,3,3,3,3,4,4,33,1,29,3,US
4,4,4,3,4,4,4,3,3,4,37,2,26,1,US
4,4,4,3,4,2,3,3,2,4,33,2,43,3,US
4,4,3,3,4,4,2,1,2,3,30,1,22,1,GB
3,3,3,3,2,3,3,3,2,2,27,2,17,1,GB
3,3,2,3,3,2,2,1,2,3,24,1,21,3,ES
3,4,3,2,2,3,2,3,2,2,26,2,19,1,GB
4,4,3,4,2,2,2,2,2,2,27,2,21,3,US
4,3,1,4,2,3,3,3,2,2,27,2,19,1,US
3,3,3,2,2,2,2,2,2,2,23,2,51,1,US
3,3,4,3,4,3,4,4,3,4,35,2,20,3,US
4,4,3,4,4,4,4,3,3,4,37,1,26,3,SE
1,2,2,2,1,1,1,2,1,1,14,2,20,1,US
2,3,3,2,3,2,2,3,2,2,24,2,19,3,US
2,3,3,2,2,1,1,1,2,2,19,2,18,2,US
4,4,4,4,4,3,3,4,4,4,38,1,16,1,US
3,4,3,3,3,3,4,3,3,3,32,1,21,1,US
3,3,2,3,3,2,2,1,1,1,21,2,26,3,CA
4,4,3,3,2,3,3,2,2,4,30,2,29,1,CA
3,3,4,3,4,3,3,3,2,3,31,2,22,3,US
3,3,3,3,2,2,2,2,1,2,23,2,19,1,US
3,2,2,3,2,2,1,2,2,2,21,1,23,1,IN
3,3,4,3,2,2,3,1,2,2,25,2,38,3,CA
1,2,1,1,1,1,1,1,1,1,11,1,18,1,US
3,4,2,4,1,4,4,2,2,4,30,1,20,3,US
4,3,4,4,3,4,3,4,2,4,35,1,24,1,AE
3,3,2,2,2,3,2,2,2,2,23,2,22,3,US
3,4,2,2,3,3,1,1,1,1,21,2,22,3,US
4,4,4,4,4,3,4,2,3,3,35,2,21,3,US
2,3,2,2,2,1,1,1,2,2,18,2,31,3,US
3,4,3,3,2,4,3,3,1,2,28,2,30,1,US
1,2,1,2,1,1,1,1,1,1,12,2,38,3,US
4,4,3,3,2,3,3,1,2,3,28,2,39,1,US
4,4,4,4,4,3,4,4,1,4,36,2,55,1,US
4,3,4,4,2,3,3,2,3,2,30,1,28,3,DE
4,4,4,4,4,4,4,4,4,4,40,2,44,1,US
4,3,1,2,2,1,2,1,1,1,18,1,20,3,US
3,3,3,1,4,2,2,2,2,4,26,2,31,1,US
3,3,4,3,3,2,2,2,2,2,26,2,40,1,NZ
4,3,4,3,3,3,3,4,3,3,33,2,20,3,US
4,4,3,3,4,3,2,4,3,4,34,1,42,1,US
3,3,3,3,4,2,2,2,2,3,27,2,21,3,US
3,3,3,3,2,1,2,2,1,1,21,2,22,1,EG
3,3,1,3,2,2,2,3,2,2,23,2,24,1,US
4,3,3,3,3,3,2,2,2,4,29,2,22,3,US
3,3,3,3,3,4,3,3,2,2,29,2,18,1,US
4,4,4,3,3,4,4,3,3,3,35,2,16,1,AU
4,4,4,3,3,4,4,4,4,4,38,2,21,3,US
4,4,3,3,4,4,3,3,2,2,32,2,18,1,PH
4,4,2,4,2,2,2,1,1,1,23,2,18,1,CA
4,4,3,4,4,3,2,1,1,2,28,1,35,1,AE
3,3,3,3,2,2,2,2,1,1,22,1,30,1,IN
3,3,4,3,3,3,3,3,3,3,31,2,29,3,US
4,4,3,4,4,3,3,2,3,4,34,1,30,1,NZ
3,3,3,3,3,3,3,3,3,3,30,2,52,1,NZ
2,3,2,3,2,1,1,2,2,2,20,2,37,1,AU
3,3,3,3,3,2,2,2,2,2,25,2,45,1,US
4,4,3,4,2,3,3,3,1,3,30,1,30,3,AE
1,1,4,1,3,1,1,3,4,3,22,1,28,1,ES
3,4,4,3,4,3,3,3,3,3,33,1,31,1,AU
3,3,3,3,3,2,3,2,2,2,26,2,41,1,GB
4,3,4,4,3,4,4,3,2,3,34,1,16,1,AU
2,3,2,2,3,2,2,2,2,2,22,1,14,1,LT
4,4,4,4,4,4,4,3,3,4,38,1,36,1,CO
2,3,3,2,3,2,2,1,1,1,20,2,22,1,BW
2,2,2,3,2,2,2,2,2,3,22,2,22,1,BW
3,3,2,3,2,3,3,2,2,2,25,1,44,3,CA
4,4,4,4,4,4,4,4,4,4,40,1,15,1,US
3,3,3,3,3,3,2,2,2,3,27,2,28,1,US
3,3,3,3,3,3,3,2,3,3,29,1,32,1,US
4,4,3,4,4,3,3,3,3,3,34,2,16,1,SG
4,4,1,4,4,4,4,4,4,4,37,1,15,1,US
1,2,4,2,4,2,1,3,4,3,26,2,30,1,US
3,3,3,4,3,3,3,2,3,3,30,2,23,2,MY
3,3,2,3,2,1,1,1,1,1,18,1,47,1,DE
1,2,2,1,2,2,2,4,1,1,18,2,17,1,US
4,3,4,3,3,3,3,3,3,3,32,2,25,1,AN
3,3,4,2,2,2,2,2,1,1,22,1,40,2,US
4,4,4,4,4,4,4,4,4,4,40,1,30,1,US
3,3,2,4,1,1,2,2,1,1,20,1,21,1,PK
2,3,2,1,2,1,2,1,1,1,16,2,15,1,US
3,4,2,3,3,1,1,2,1,3,23,2,44,1,US
3,3,3,3,3,3,2,2,3,4,29,2,38,3,US
4,4,4,4,3,4,4,4,4,4,39,1,22,1,US
4,4,3,4,3,3,4,3,2,3,33,2,16,1,GB
2,3,2,2,2,2,2,1,2,2,20,2,56,1,US
3,3,3,3,3,3,3,2,2,2,27,2,18,2,NO
1,2,2,2,1,2,1,1,1,1,14,2,12,1,US
3,3,1,2,2,2,1,3,1,1,19,1,31,3,US
3,2,1,2,1,2,1,2,1,1,16,1,20,1,GB
2,3,2,3,1,3,2,2,1,1,20,2,13,1,GB
3,3,3,4,2,3,3,3,3,2,29,2,16,1,US
2,2,2,2,1,1,2,2,2,2,18,2,13,3,GB
2,2,2,2,2,1,1,1,1,1,15,1,15,1,US
3,3,3,3,1,2,2,1,1,1,20,1,18,1,US
3,4,4,3,3,3,3,3,1,2,29,2,19,1,GB
2,1,2,2,1,3,2,1,1,1,16,1,13,1,US
3,4,3,3,3,4,3,3,3,4,33,1,52,1,GB
3,2,1,2,2,2,1,1,1,1,16,2,18,1,US
4,4,3,3,4,3,3,3,2,2,31,2,17,1,CA
3,3,4,3,4,3,3,3,4,4,34,2,21,1,US
2,1,1,2,1,1,1,1,1,1,12,1,17,2,US
3,3,3,3,3,2,3,3,2,3,28,2,15,1,US
2,2,2,2,2,2,2,1,1,1,17,2,13,1,CA
4,4,3,4,3,2,2,1,1,1,25,2,21,1,US
3,3,2,2,2,3,3,1,2,2,23,1,19,1,HK
3,3,3,3,3,3,3,2,2,3,28,2,21,1,HK
3,2,3,2,3,3,3,2,3,2,26,2,20,1,HK
3,3,3,3,2,3,3,1,2,2,25,2,22,1,HK
3,3,2,3,3,3,3,2,2,2,26,2,18,1,HK
3,3,3,3,2,3,3,1,3,2,26,1,19,1,HK
4,4,4,4,4,4,4,4,4,4,40,1,51,1,US
4,4,4,3,4,4,4,4,2,4,37,2,43,1,US
1,1,1,4,1,1,1,2,1,1,14,2,22,1,US
4,4,4,4,4,4,4,4,4,4,40,2,22,1,US
4,4,4,3,1,3,4,2,4,3,32,1,21,1,SG
1,2,2,2,1,1,2,2,2,1,16,1,23,1,PH
4,4,4,4,4,4,4,4,4,4,40,1,27,1,AU
3,3,3,3,1,1,2,1,1,1,19,2,19,1,US
3,2,3,3,2,2,1,1,1,1,19,2,15,1,US
1,2,1,2,1,1,1,4,1,1,15,1,39,1,AU
4,4,1,3,3,3,2,4,2,2,28,2,17,3,AU
4,4,4,4,3,4,3,3,3,2,34,1,30,2,AU
3,3,3,3,2,3,3,2,2,3,27,1,30,1,GB
4,3,2,2,1,2,2,1,2,2,21,1,27,1,IN
3,1,2,3,4,1,3,2,4,1,24,2,13,3,HK
3,1,2,3,4,1,3,2,4,1,24,2,13,3,HK
3,2,2,3,2,3,2,2,2,2,23,2,26,1,DE
2,2,2,3,1,1,1,1,1,1,15,2,20,1,FI
2,2,2,2,2,2,1,2,1,1,17,2,18,1,PH
4,3,3,3,2,2,3,3,2,3,28,2,16,1,AU
3,3,4,3,4,3,3,4,4,4,35,2,32,1,AU
1,1,4,1,2,1,2,3,1,2,18,2,17,2,US
1,2,4,3,1,1,1,2,2,2,19,2,17,1,US
4,3,4,4,3,4,4,4,3,2,35,1,18,1,US
4,4,3,3,3,3,3,3,2,3,31,2,46,1,AU
3,3,3,3,3,3,3,2,2,3,28,2,45,1,GB
4,4,4,3,4,3,3,4,3,4,36,2,23,3,DE
4,4,1,4,1,4,4,1,1,1,25,2,30,2,GB
4,4,4,4,4,4,4,4,3,3,38,1,16,1,AU
1,2,1,1,1,1,1,1,1,1,11,2,11,2,SG
2,2,3,3,1,2,1,2,2,2,20,2,17,1,AU
3,2,2,3,2,2,2,2,2,2,22,1,16,3,AU
3,3,3,3,3,2,3,2,3,2,27,1,41,1,MX
4,4,3,3,4,3,3,2,2,2,30,2,28,1,CH
3,3,3,3,3,3,3,2,3,2,28,2,19,2,TR
2,3,3,2,2,2,2,2,2,3,23,2,45,3,GB
3,3,1,3,1,3,2,1,1,2,20,2,18,1,US
4,4,4,4,4,4,4,4,4,4,40,2,15,1,US
4,3,3,4,4,3,3,2,3,4,33,2,43,1,CA
3,3,2,2,3,2,2,1,2,2,22,2,15,3,US
2,3,1,2,1,2,3,3,1,2,20,2,14,3,US
2,2,2,2,2,3,2,3,1,1,20,1,18,1,US
4,4,4,4,4,4,4,4,4,4,40,1,63,3,GB
4,4,3,3,2,3,2,2,2,1,26,1,37,1,US
3,3,3,3,3,3,2,2,2,2,26,2,17,1,FI
